timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716629765714,148,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,1947,872,10,10,null,0,5001,0
1716629770714,148,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-3,text,true,,1947,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,148,0,0
1716629765744,159,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2146,837,10,10,null,0,5002,0
1716629770746,159,/actions/Order.action-110,200,,Thread Group 1-8,text,true,,2146,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,158,0,0
1716629765778,188,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2339,861,10,10,null,0,4990,0
1716629770768,188,/actions/Order.action-102,200,,Thread Group 1-10,text,true,,2339,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,187,0,0
1716629765784,183,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,1943,872,10,10,null,0,5000,0
1716629770784,183,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-5,text,true,,1943,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,182,0,0
1716629754303,6875,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,4250,3127,10,10,null,0,9997,6300
1716629759301,6570,/actions/Account.action-87,200,,Thread Group 1-4,text,true,,2242,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,6433,0,6300
1716629759301,6433,/actions/Account.action-87-0,302,,Thread Group 1-4,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,6433,0,6300
1716629765735,136,/actions/Account.action-87-1,200,,Thread Group 1-4,text,true,,2012,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,135,0,0
1716629770868,305,/actions/Catalog.action-91,200,,Thread Group 1-4,text,true,,2008,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,304,0,0
1716629754395,6788,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-7,,true,,4252,3127,10,10,null,0,9993,6213
1716629759390,6482,/actions/Account.action-87,200,,Thread Group 1-7,text,true,,2242,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,6346,0,6213
1716629759390,6346,/actions/Account.action-87-0,302,,Thread Group 1-7,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,6346,0,6213
1716629765737,135,/actions/Account.action-87-1,200,,Thread Group 1-7,text,true,,2012,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,134,0,0
1716629770868,306,/actions/Catalog.action-91,200,,Thread Group 1-7,text,true,,2010,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,305,0,0
1716629766127,143,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2071,693,10,10,null,0,5006,0
1716629771132,143,/actions/Catalog.action-73,200,,Thread Group 1-2,text,true,,2071,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,143,0,0
1716629766128,146,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2071,693,10,10,null,0,5004,0
1716629771132,146,/actions/Catalog.action-73,200,,Thread Group 1-1,text,true,,2071,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1716629770906,525,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,4212,2526,10,10,null,0,3,0
1716629770907,394,/actions/Account.action-112,200,,Thread Group 1-8,text,true,,2257,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,264,0,0
1716629770907,264,/actions/Account.action-112-0,302,,Thread Group 1-8,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,264,0,0
1716629771172,129,/actions/Account.action-112-1,200,,Thread Group 1-8,text,true,,2027,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,129,0,0
1716629771302,131,/actions/Catalog.action-116,200,,Thread Group 1-8,text,true,,1955,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,130,0,0
1716629754220,7231,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,4254,3127,10,10,null,0,10017,6365
1716629759223,6632,/actions/Account.action-87,200,,Thread Group 1-6,text,true,,2242,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,6499,0,6365
1716629759223,6499,/actions/Account.action-87-0,302,,Thread Group 1-6,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,6499,0,6365
1716629765722,133,/actions/Account.action-87-1,200,,Thread Group 1-6,text,true,,2012,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,132,0,0
1716629770868,599,/actions/Catalog.action-91,200,,Thread Group 1-6,text,true,,2012,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,598,0,0
1716629770750,156,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,1917,1491,10,10,null,0,5000,0
1716629775750,156,/actions/Order.action-108,200,,Thread Group 1-9,text,true,,1917,1491,10,10,https://petstore.octoperf.com/actions/Order.action,155,0,0
1716629770957,191,Module 5 - Confirmation for the order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,1921,1491,10,10,null,0,5010,0
1716629775966,191,/actions/Order.action-108,200,,Thread Group 1-10,text,true,,1921,1491,10,10,https://petstore.octoperf.com/actions/Order.action,191,0,0
1716629771174,149,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,1724,846,10,10,null,0,5017,0
1716629776190,149,/actions/Catalog.action-93,200,,Thread Group 1-4,text,true,,1724,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,149,0,0
1716629771175,150,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,1727,846,10,10,null,0,5015,0
1716629776190,150,/actions/Catalog.action-93,200,,Thread Group 1-7,text,true,,1727,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,149,0,0
1716629771276,145,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1947,872,10,10,null,0,5015,0
1716629776290,145,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-2,text,true,,1947,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,145,0,0
1716629771278,146,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1943,872,10,10,null,0,5012,0
1716629776290,146,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-1,text,true,,1943,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,145,0,0
1716629771435,145,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2068,693,10,10,null,0,5003,0
1716629776438,145,/actions/Catalog.action-73,200,,Thread Group 1-8,text,true,,2068,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1716629771468,154,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,1724,846,10,10,null,0,5001,0
1716629776469,154,/actions/Catalog.action-93,200,,Thread Group 1-6,text,true,,1724,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,153,0,0
1716629775907,153,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2151,837,10,10,null,0,5002,0
1716629780909,153,/actions/Order.action-110,200,,Thread Group 1-9,text,true,,2151,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,152,0,0
1716629770863,435,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,4248,3127,10,10,null,0,10006,0
1716629775866,288,/actions/Account.action-87,200,,Thread Group 1-3,text,true,,2241,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,155,0,0
1716629775866,155,/actions/Account.action-87-0,302,,Thread Group 1-3,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,155,0,0
1716629776021,133,/actions/Account.action-87-1,200,,Thread Group 1-3,text,true,,2011,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,132,0,0
1716629781157,147,/actions/Catalog.action-91,200,,Thread Group 1-3,text,true,,2007,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,146,0,0
1716629776158,183,Module 6 - Get the confirmation on submitted order,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2144,837,10,10,null,0,5000,0
1716629781157,183,/actions/Order.action-110,200,,Thread Group 1-10,text,true,,2144,837,10,10,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,183,0,0
1716629781063,403,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-9,,true,,4203,2526,10,10,null,0,1,0
1716629781063,265,/actions/Account.action-112,200,,Thread Group 1-9,text,true,,2250,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,131,0,0
1716629781063,131,/actions/Account.action-112-0,302,,Thread Group 1-9,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,131,0,0
1716629781195,133,/actions/Account.action-112-1,200,,Thread Group 1-9,text,true,,2020,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,132,0,0
1716629781329,138,/actions/Catalog.action-116,200,,Thread Group 1-9,text,true,,1953,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,137,0,0
1716629776340,163,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,1813,878,10,10,null,0,5013,0
1716629781352,163,/actions/Catalog.action-95,200,,Thread Group 1-7,text,true,,1813,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,163,0,0
1716629776340,164,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,1823,878,10,10,null,0,5012,0
1716629781352,164,/actions/Catalog.action-95,200,,Thread Group 1-4,text,true,,1823,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-02,163,0,0
1716629770967,559,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,4254,3127,10,10,null,0,10013,0
1716629775966,357,/actions/Account.action-87,200,,Thread Group 1-5,text,true,,2244,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,190,0,0
1716629775966,190,/actions/Account.action-87-0,302,,Thread Group 1-5,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,190,0,0
1716629776156,167,/actions/Account.action-87-1,200,,Thread Group 1-5,text,true,,2014,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,166,0,0
1716629781337,202,/actions/Catalog.action-91,200,,Thread Group 1-5,text,true,,2010,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,201,0,0
1716629776583,174,Enter Credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,1945,872,10,10,null,0,5007,0
1716629781589,174,/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5-81,200,,Thread Group 1-8,text,true,,1945,872,10,10,https://petstore.octoperf.com/actions/Account.action;jsessionid=F6CA92DDE6A3391EC26E1F2E33FE30E5?signonForm=,174,0,0
1716629776623,165,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,1810,878,10,10,null,0,5004,0
1716629781627,165,/actions/Catalog.action-95,200,,Thread Group 1-6,text,true,,1810,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,164,0,0
1716629781341,548,SignOut Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,,4208,2526,10,10,null,0,2,0
1716629781342,375,/actions/Account.action-112,200,,Thread Group 1-10,text,true,,2260,1687,10,10,https://petstore.octoperf.com/actions/Catalog.action,181,0,0
1716629781342,181,/actions/Account.action-112-0,302,,Thread Group 1-10,,true,,230,848,10,10,https://petstore.octoperf.com/actions/Account.action?signoff=,181,0,0
1716629781523,194,/actions/Account.action-112-1,200,,Thread Group 1-10,text,true,,2030,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,193,0,0
1716629781718,173,/actions/Catalog.action-116,200,,Thread Group 1-10,text,true,,1948,839,10,10,https://petstore.octoperf.com/actions/Catalog.action,172,0,0
1716629781304,167,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,1726,846,10,10,null,0,5002,0
1716629786307,167,/actions/Catalog.action-93,200,,Thread Group 1-3,text,true,,1726,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,167,0,0
1716629781516,163,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2178,881,10,10,null,0,5013,0
1716629781516,163,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2174,880,10,10,null,0,5013,0
1716629786530,163,/actions/Cart.action-97,200,,Thread Group 1-4,text,true,,2178,881,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-20,162,0,0
1716629786530,163,/actions/Cart.action-97,200,,Thread Group 1-7,text,true,,2174,880,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,162,0,0
1716629781540,187,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,1724,846,10,10,null,0,4989,0
1716629786530,187,/actions/Catalog.action-93,200,,Thread Group 1-5,text,true,,1724,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,186,0,0
1716629781468,423,LaunchPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2069,693,10,10,null,0,4993,287
1716629786461,423,/actions/Catalog.action-73,200,,Thread Group 1-9,text,true,,2069,693,10,10,https://petstore.octoperf.com/actions/Catalog.action,422,0,287
1716629776436,476,Click on LoginPage,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,4256,3127,10,10,null,0,9985,0
1716629781426,324,/actions/Account.action-87,200,,Thread Group 1-2,text,true,,2242,2229,10,10,https://petstore.octoperf.com/actions/Catalog.action,166,0,0
1716629781426,166,/actions/Account.action-87-0,302,,Thread Group 1-2,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,166,0,0
1716629781593,157,/actions/Account.action-87-1,200,,Thread Group 1-2,text,true,,2012,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,156,0,0
